currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
ETH-USD,2026-08-28T20:32:43.483523Z,2427.16,2427.17,0.01,2427.165,0.5540785216417108599691334038
ETH-USD,2026-08-28T20:32:43.598537Z,2427.16,2427.17,0.01,2427.165,0.5671821309609065058732351091
ETH-USD,2026-08-28T20:32:43.647363Z,2427.16,2427.17,0.01,2427.165,0.5686142586087007050576836980
ETH-USD,2026-08-28T20:32:43.698957Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:43.749015Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:43.770743Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:43.827711Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:43.90643Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:43.960837Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:44.028349Z,2427.16,2427.17,0.01,2427.165,0.5708539512419657800388976830
ETH-USD,2026-08-28T20:32:44.255593Z,2427.16,2427.17,0.01,2427.165,0.5771431421361921566144443352
ETH-USD,2026-08-28T20:32:44.305546Z,2427.16,2427.17,0.01,2427.165,0.5317465675461807928040473379
ETH-USD,2026-08-28T20:32:44.344059Z,2427.16,2427.17,0.01,2427.165,0.5317465675461807928040473379
ETH-USD,2026-08-28T20:32:44.407523Z,2427.16,2427.17,0.01,2427.165,0.5317465675461807928040473379
ETH-USD,2026-08-28T20:32:44.453276Z,2427,2427.01,0.01,2427.005,-0.4191862135150670621552483089
ETH-USD,2026-08-28T20:32:44.499086Z,2427,2427.01,0.01,2427.005,-0.1044345751246764956816138761
ETH-USD,2026-08-28T20:32:44.548204Z,2427,2427.01,0.01,2427.005,-0.4200846886014134426776195060
ETH-USD,2026-08-28T20:32:44.610971Z,2427,2427.01,0.01,2427.005,-0.6271953397100042127453135289
ETH-USD,2026-08-28T20:32:44.649845Z,2427,2427.01,0.01,2427.005,-0.9510392187214937713901126128
ETH-USD,2026-08-28T20:32:44.706603Z,2427,2427.01,0.01,2427.005,-0.9428646410129971479700849688
ETH-USD,2026-08-28T20:32:44.749456Z,2427,2427.01,0.01,2427.005,-0.9471258257534082036778434177
ETH-USD,2026-08-28T20:32:44.799902Z,2427,2427.01,0.01,2427.005,-0.9497642807038816121636833493
ETH-USD,2026-08-28T20:32:44.860187Z,2427,2427.01,0.01,2427.005,-0.9730061340722414090037127708
ETH-USD,2026-08-28T20:32:44.910216Z,2427,2427.01,0.01,2427.005,-0.9562958948220268979514248691
ETH-USD,2026-08-28T20:32:44.945647Z,2426.8,2426.88,0.08,2426.84,-0.2860552219668824927042317626
ETH-USD,2026-08-28T20:32:45.004858Z,2426.7,2426.71,0.01,2426.705,-0.4108786805029593120672121769
ETH-USD,2026-08-28T20:32:45.043205Z,2426.7,2426.71,0.01,2426.705,-0.4708610540852691657363166667
ETH-USD,2026-08-28T20:32:45.108358Z,2426.6,2426.67,0.07,2426.635,-0.8216388512169360969436072827
ETH-USD,2026-08-28T20:32:45.194849Z,2426.6,2426.63,0.03,2426.615,-0.6528820855703393393072291800
ETH-USD,2026-08-28T20:32:45.223818Z,2426.6,2426.63,0.03,2426.615,-0.004319751838399135437769816164
ETH-USD,2026-08-28T20:32:45.241257Z,2426.6,2426.63,0.03,2426.615,-0.1695879844141156800005423446
ETH-USD,2026-08-28T20:32:45.290542Z,2426.6,2426.8,0.2,2426.7,-0.4828280903674260344948867800
ETH-USD,2026-08-28T20:32:45.36031Z,2426.6,2426.77,0.17,2426.685,-0.1874688833427533610442975806
ETH-USD,2026-08-28T20:32:45.43065Z,2426.6,2426.77,0.17,2426.685,-0.3362016706131018391530994118
ETH-USD,2026-08-28T20:32:45.474584Z,2426.64,2426.74,0.10,2426.69,-0.6273420403740086636674597144
ETH-USD,2026-08-28T20:32:45.593214Z,2426.62,2426.73,0.11,2426.675,0.3597513098052664903955908658
ETH-USD,2026-08-28T20:32:45.661502Z,2426.7,2426.71,0.01,2426.705,-0.1444655693079500438742595328
ETH-USD,2026-08-28T20:32:45.764192Z,2426.7,2426.71,0.01,2426.705,-0.5458177936246398700013873052
ETH-USD,2026-08-28T20:32:45.798856Z,2426.6,2426.71,0.11,2426.655,-0.3408664047722828308328791600
ETH-USD,2026-08-28T20:32:45.813525Z,2426.6,2426.69,0.09,2426.645,-0.2425410338311798531999894592
ETH-USD,2026-08-28T20:32:45.906401Z,2426.62,2426.68,0.06,2426.65,0.1759929129423883889508911492
ETH-USD,2026-08-28T20:32:45.954721Z,2426.67,2426.75,0.08,2426.71,0.2025557954476076923570543381
ETH-USD,2026-08-28T20:32:45.997405Z,2426.62,2426.73,0.11,2426.675,-0.04030144438692190852817516311
ETH-USD,2026-08-28T20:32:46.046546Z,2426.62,2426.73,0.11,2426.675,-0.3380195186539185353101553182
ETH-USD,2026-08-28T20:32:46.057175Z,2426.71,2426.72,0.01,2426.715,0.1527785710629439533310821974
ETH-USD,2026-08-28T20:32:46.153443Z,2426.64,2426.83,0.19,2426.735,0.2877847725785239193234710409
ETH-USD,2026-08-28T20:32:46.206402Z,2426.86,2426.87,0.01,2426.865,0.4943974283161507603360578012
ETH-USD,2026-08-28T20:32:46.256286Z,2426.86,2426.87,0.01,2426.865,0.5107595099812900458097521746
ETH-USD,2026-08-28T20:32:46.297812Z,2426.86,2426.87,0.01,2426.865,0.1221303850943506391668086422
ETH-USD,2026-08-28T20:32:46.358462Z,2426.86,2426.87,0.01,2426.865,0.1725978482120399605284571015
ETH-USD,2026-08-28T20:32:46.404282Z,2426.86,2426.87,0.01,2426.865,0.1725978482120399605284571015
ETH-USD,2026-08-28T20:32:46.454507Z,2426.86,2426.87,0.01,2426.865,0.1718807866201253768268986088
ETH-USD,2026-08-28T20:32:46.464691Z,2426.86,2426.87,0.01,2426.865,0.1718807866201253768268986088
ETH-USD,2026-08-28T20:32:46.554962Z,2426.86,2426.87,0.01,2426.865,0.1718807866201253768268986088
ETH-USD,2026-08-28T20:32:46.600413Z,2426.81,2426.84,0.03,2426.825,0.08744529692446886146637673685
ETH-USD,2026-08-28T20:32:46.653931Z,2426.81,2426.84,0.03,2426.825,0.08744529692446886146637673685
ETH-USD,2026-08-28T20:32:46.700383Z,2426.81,2426.82,0.01,2426.815,0.3970238302881169118096777047
ETH-USD,2026-08-28T20:32:46.748139Z,2426.81,2426.82,0.01,2426.815,0.3970238302881169118096777047
ETH-USD,2026-08-28T20:32:46.794336Z,2426.81,2426.82,0.01,2426.815,0.3970238302881169118096777047
ETH-USD,2026-08-28T20:32:46.848306Z,2426.81,2426.82,0.01,2426.815,0.3970238302881169118096777047
ETH-USD,2026-08-28T20:32:46.903042Z,2426.78,2426.81,0.03,2426.795,0.5155910645715965438145889878
