currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
BTC-USD,2026-08-28T20:32:47.836948Z,77313.65,77313.66,0.01,77313.655,-0.1731973528941136172862208792
BTC-USD,2026-08-28T20:32:47.891082Z,77313.65,77313.66,0.01,77313.655,-0.1731973528941136172862208792
BTC-USD,2026-08-28T20:32:47.931431Z,77313.65,77313.66,0.01,77313.655,-0.1733925110895607778790605657
BTC-USD,2026-08-28T20:32:47.987954Z,77313.65,77313.66,0.01,77313.655,-0.1732184223176510188735173053
BTC-USD,2026-08-28T20:32:48.034402Z,77313.65,77313.66,0.01,77313.655,-0.1724774505742659412264699271
BTC-USD,2026-08-28T20:32:48.080329Z,77313.65,77313.66,0.01,77313.655,-0.1724774505742659412264699271
BTC-USD,2026-08-28T20:32:48.128249Z,77313.65,77313.66,0.01,77313.655,-0.1724774505742659412264699271
BTC-USD,2026-08-28T20:32:48.17515Z,77313.65,77313.66,0.01,77313.655,-0.2226110624520488516985207928
BTC-USD,2026-08-28T20:32:48.217958Z,77313.65,77313.66,0.01,77313.655,-0.1526759041664925340748078685
BTC-USD,2026-08-28T20:32:48.272391Z,77313.65,77313.66,0.01,77313.655,-0.1526565965528265516230180159
BTC-USD,2026-08-28T20:32:48.325795Z,77313.65,77313.66,0.01,77313.655,-0.1526140188291248058897327426
BTC-USD,2026-08-28T20:32:48.38206Z,77313.65,77313.66,0.01,77313.655,-0.1526140188291248058897327426
BTC-USD,2026-08-28T20:32:48.429523Z,77313.65,77313.66,0.01,77313.655,-0.1521187721268049812965420176
BTC-USD,2026-08-28T20:32:48.472925Z,77313.65,77313.66,0.01,77313.655,-0.1719381550027502149652378144
BTC-USD,2026-08-28T20:32:48.532677Z,77313.65,77313.66,0.01,77313.655,-0.1719381550027502149652378144
BTC-USD,2026-08-28T20:32:48.579471Z,77313.65,77313.66,0.01,77313.655,-0.1716323420717284365968013808
BTC-USD,2026-08-28T20:32:48.637135Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.675563Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.721012Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.770762Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.817164Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.875062Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.920694Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.942871Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:48.994612Z,77313.65,77313.66,0.01,77313.655,-0.1716325840218933110315057599
BTC-USD,2026-08-28T20:32:49.091529Z,77313.65,77313.66,0.01,77313.655,-0.1518111710011521341143524322
BTC-USD,2026-08-28T20:32:49.134041Z,77313.65,77313.66,0.01,77313.655,-0.1515355502088741851625521925
BTC-USD,2026-08-28T20:32:49.184924Z,77313.65,77313.66,0.01,77313.655,-0.1515355502088741851625521925
BTC-USD,2026-08-28T20:32:49.204407Z,77313.65,77313.66,0.01,77313.655,-0.1579338488684852210657538882
BTC-USD,2026-08-28T20:32:49.289936Z,77313.65,77313.66,0.01,77313.655,-0.1515529822620126654989659557
BTC-USD,2026-08-28T20:32:49.337168Z,77313.65,77313.66,0.01,77313.655,-0.1999876129415274759735330321
BTC-USD,2026-08-28T20:32:49.389774Z,77313.65,77313.66,0.01,77313.655,-0.1515514134530592171551515840
BTC-USD,2026-08-28T20:32:49.43639Z,77313.65,77313.66,0.01,77313.655,-0.1515514134530592171551515840
BTC-USD,2026-08-28T20:32:49.464143Z,77313.65,77313.66,0.01,77313.655,-0.1515514134530592171551515840
BTC-USD,2026-08-28T20:32:49.518254Z,77313.65,77313.66,0.01,77313.655,-0.1515506339222496735352771232
BTC-USD,2026-08-28T20:32:49.574198Z,77313.65,77313.66,0.01,77313.655,-0.1515506339222496735352771232
